token1	token2	token3	weight
جاقسى	دوسىم	ۇزىڭ	14
جاقسى	دوسىم	وزىڭ	13
جاقسى	دوسىم	بار	24
جاقسى	كىم	بولدىڭىز	4
جاقسى	كىم	بولدىڭ	10
جاقسى	امان	جاتىرمىز	16
جاقسى	امان	ەسەن	4
جاقسى	امان	جاتىرسىڭدارما	18
جاقسى	امان	شىلىق	14
جاقسى	امانشىلىق	جانىم	28
جاقسى	امانشىلىق	مەن	57
جاقسى	امانشىلىق	جوق	78
جاقسى	امانشىلىق	بولسىن	79
جاقسى	امانشىلىق	جاقسى	59
جاقسى	امانشىلىق	سول	45
جاقسى	امانشىلىق	نە	79
جاقسى	امانشىلىق	نەعىپ	51
جاقسى	امانشىلىق	ەندى	83
جاقسى	امانشىلىق	راحىمەت	45
جاقسى	امانشىلىق	ماقۇل	62
جاقسى	امانشىلىق	كەلىپ	73
جاقسى	امانشىلىق	يا	57
جاقسى	امانشىلىق	بولسا	86
جاقسى	امانشىلىق	بۇگىن	72
جاقسى	امانشىلىق	مەندە	77
جاقسى	امانشىلىق	سودان	60
جاقسى	امانشىلىق	بارى	69
جاقسى	امانشىلىق	قايىرلى	78
جاقسى	امانشىلىق	بولادى	69
جاقسى	امانشىلىق	جاتىرمىن	60
جاقسى	امانشىلىق	جارايدى	66
جاقسى	امانشىلىق	ۇيدە	44
جاقسى	امانشىلىق	بىرگە	61
جاقسى	امانشىلىق	دوسىم	42
جاقسى	امانشىلىق	امان	56
جاقسى	امانشىلىق	يە	71
جاقسى	امانشىلىق	ۇز	75
جاقسى	امانشىلىق	ۇزىڭ	7
جاقسى	امانشىلىق	قاربالاس	83
جاقسى	امانشىلىق	وي	77
جاقسى	امانشىلىق	امانسىڭبا	89
جاقسى	امانشىلىق	ىستەپ	69
جاقسى	امانشىلىق	پا	18
جاقسى	امانشىلىق	وز	72
جاقسى	امانشىلىق	وزىڭ	37
جاقسى	امانشىلىق	اعا	70
جاقسى	امانشىلىق	ايتقانىڭ	69
جاقسى	امانشىلىق	سونىمەن	56
جاقسى	امانشىلىق	جەجە	81
جاقسى	امانشىلىق	اينالايىن	85
جاقسى	امانشىلىق	ەبىلايدە	69
جاقسى	امانشىلىق	جاتىرمىز	13
جاقسى	امانشىلىق	جۇرىپ	66
جاقسى	امانشىلىق	دەنساۋلىق	87
جاقسى	امانشىلىق	ستەپ	83
جاقسى	امانشىلىق	بىزدە	79
جاقسى	امانشىلىق	بارمىن	69
جاقسى	امانشىلىق	ءوزىڭ	60
جاقسى	امانشىلىق	اپەكە	85
جاقسى	امانشىلىق	ۇيدەمىن	81
جاقسى	امانشىلىق	ۇزدەرىڭ	19
جاقسى	امانشىلىق	وزدەرىڭ	39
جاقسى	امانشىلىق	ۇزىڭىز	44
جاقسى	امانشىلىق	وزىڭىز	58
جاقسى	امانشىلىق	ءوزىڭىز	90
جاقسى	امانشىلىق	ۇزدەرىڭىز	50
جاقسى	امانشىلىق	وزدەرىڭىز	66
جاقسى	امانشىلىق	ءوزدەرىڭ	74
جاقسى	امانشىلىق	قايدا	92
جاقسى	امانشىلىق	توي	86
جاقسى	امانشىلىق	كەشە	86
جاقسى	امانشىلىق	قايداسىڭ	84
جاقسى	امانشىلىق	سالەمىڭ	91
جاقسى	امانشىلىق	ۇزىڭشى	92
جاقسى	اق	كوڭىل	11
جاقسى	اق	بولار	8
جاقسى	اق	جول	11
جاقسى	ەمەس	عوي	33
جاقسى	ەمەس	جانىم	27
جاقسى	ەمەس	دەپ	18
جاقسى	ەمەس	ەكەن	8
جاقسى	ەمەس	بىر	48
جاقسى	ەمەس	بولىپ	21
جاقسى	ەمەس	قوي	15
جاقسى	ەمەس	بۇگىن	43
جاقسى	ەمەس	دەيدى	23
جاقسى	ەمەس	دوسىم	46
جاقسى	ەمەس	ايتەۋ	49
جاقسى	ەمەس	سياقتى	35
جاقسى	ەمەس	سول	52
جاقسى	ەمەس	بولسا	53
جاقسى	ەمەس	سودان	53
جاقسى	ەمەس	ەدى	52
جاقسى	ەمەس	اۋىرىپ	51
جاقسى	ەمەس	شىعار	52
جاقسى	ەمەس	بولاتىن	52
جاقسى	ۇز	قالىڭ	7
جاقسى	ۇز	دەنساۋلىعىڭ	8
جاقسى	ۇزىڭ	جاقسى	62
جاقسى	ۇزىڭ	نەعىپ	54
جاقسى	ۇزىڭ	قالاي	13
جاقسى	ۇزىڭ	امان	73
جاقسى	ۇزىڭ	جاقسىما	22
جاقسى	ۇزىڭ	قانداي	68
جاقسى	ۇزىڭ	امانسىڭبا	55
جاقسى	ۇزىڭ	قالايسىڭ	3
جاقسى	ۇزىڭ	جاقسىڭ	51
جاقسى	ۇزىڭ	جاقسىڭبا	40
جاقسى	ۇزىڭ	جاقسڭبا	58
جاقسى	ۇزىڭ	قاندايسىڭ	74
جاقسى	ۇزىڭ	جاقسسڭبا	50
جاقسى	ۇزىڭ	كۇرگەندەي	35
جاقسى	ۇزىڭ	قالايسڭ	51
جاقسى	ۇزىڭ	قالىڭ	73
جاقسى	ۇزىڭ	جاقسما	74
جاقسى	قاربالاس	بولىپ	2
جاقسى	وي	جاقسى	1
جاقسى	مىن	جانىم	7
جاقسى	شاي	ىشىپ	3
جاقسى	ەدى	عوي	11
جاقسى	ەدى	جانىم	12
جاقسى	ەدى	مەن	39
جاقسى	ەدى	دەپ	20
جاقسى	ەدى	بىر	35
جاقسى	ەدى	سول	45
جاقسى	ەدى	سەن	55
جاقسى	ەدى	ەندى	47
جاقسى	ەدى	يا	20
جاقسى	ەدى	ەرتەڭ	45
جاقسى	ەدى	بۇگىن	47
جاقسى	ەدى	مەندە	50
جاقسى	ەدى	دەيدى	46
جاقسى	ەدى	دوسىم	47
جاقسى	ەدى	يە	41
جاقسى	ەدى	بىراق	42
جاقسى	ەدى	وعان	19
جاقسى	ەدى	امال	46
جاقسى	ەدى	شىركىن	36
جاقسى	ەدى	اسىلى	51
جاقسى	ەدى	ول	51
جاقسى	ەدى	وسى	53
جاقسى	ەدى	تەگى	57
جاقسى	ىستە	جانىم	8
جاقسى	ىستەپ	جاتىر	13
جاقسى	ىستەپ	جاتىرسىڭ	15
جاقسى	ىستەپ	جاتىرمىن	7
جاقسى	ىستەپ	جاتىرمىز	14
جاقسى	جۇر	جانىم	11
جاقسى	جۇر	جاقسى	9
جاقسى	ان	ەكەن	5
جاقسى	ان	بولسا	9
جاقسى	ۇيقتا	جانىم	8
جاقسى	ۇيقتا	جاقسى	14
جاقسى	ۇيقتا	وندا	14
جاقسى	ۇيقتا	تۇن	11
جاقسى	ۇيقتاپ	جاقسى	16
جاقسى	ۇيقتاپ	جاتىر	26
جاقسى	ۇيقتاپ	جايلى	8
جاقسى	ۇيقتاپ	تۇردىم	19
جاقسى	ۇيقتاپ	تۇردىڭبا	7
جاقسى	جۇمىس	ەكەن	11
جاقسى	جۇمىس	بولسا	9
جاقسى	جۇمىس	ىستەپ	14
جاقسى	جۇمىس	تاۋىپ	11
جاقسى	وز	دەنساۋلىعىڭ	7
جاقسى	وز	قالىڭ	7
جاقسى	وزىڭ	جاقسى	59
جاقسى	وزىڭ	نەعىپ	50
جاقسى	وزىڭ	قالاي	16
جاقسى	وزىڭ	جاقسىما	29
جاقسى	وزىڭ	قالايسىڭ	3
جاقسى	وزىڭ	جاقسىڭبا	29
جاقسى	وزىڭ	كورگەندەي	26
جاقسى	وزىڭ	قاندايسىڭ	56
جاقسى	وزىڭ	جاقسىسىڭبا	50
جاقسى	اعا	امانشىلىق	9
جاقسى	ات	ەكەن	5
جاقسى	بوپ	تۇر	29
جاقسى	بوپ	كەت	40
جاقسى	بوپ	كەتتى	30
جاقسى	بوپ	قالدى	13
جاقسى	بوپ	قالدىم	15
جاقسى	بوپ	قالعان	30
جاقسى	بوپ	قالدىڭبا	17
جاقسى	بوپ	كەتەدى	15
جاقسى	بوپ	قالادى	36
جاقسى	بوپ	كەتسە	25
جاقسى	بوپ	قالدىما	18
جاقسى	بوپ	كەتەسىڭ	20
جاقسى	بوپ	قالاسىڭ	34
جاقسى	بوپ	قالار	29
جاقسى	بوپ	كەتسىن	29
جاقسى	بوپ	قاپتى	40
جاقسى	بوپ	كەتەر	39
جاقسى	كوڭىل	كۇي	9
جاقسى	كوڭىل	كۇيمەن	12
جاقسى	كوڭىلدى	ويناپ	3
جاقسى	كورىپ	تۇر	59
جاقسى	كورىپ	قالدى	48
جاقسى	كورىپ	جۇر	53
جاقسى	كورىپ	كەتتىم	29
جاقسى	كورىپ	قالدىم	8
جاقسى	كورىپ	تۇرىپ	44
جاقسى	كورىپ	ەدىم	48
جاقسى	كورىپ	جۇرمىن	55
جاقسى	كورىپ	تۇرمىن	45
جاقسى	كورىپ	قالعان	20
جاقسى	كورىپ	قالدىڭ	33
جاقسى	كورىپ	قالدىڭبا	42
جاقسى	كورىپ	جۇرە	49
جاقسى	كورىپ	جۇرگەن	41
جاقسى	كورىپ	تۇرعان	48
جاقسى	كورىپ	قالادى	56
جاقسى	كورىپ	قالىپ	47
جاقسى	كورىپ	قالىپتى	49
جاقسى	كورىپ	قالپتى	53
جاقسى	كورىپ	قالسا	55
جاقسى	كورىپ	سۇيىپ	40
جاقسى	كورىپ	قالاسىڭ	52
جاقسى	كورىپ	تۇرساڭ	57
جاقسى	كورىپ	قالسام	32
جاقسى	كورىپ	قالساڭ	41
جاقسى	كورىپ	تۇرسام	41
جاقسى	كورىپ	قالعام	42
جاقسى	كورىپ	قالعانىم	55
جاقسى	كورىپ	بارامىن	60
جاقسى	كورىپ	قالىپپىن	60
جاقسى	كورىپ	قالاتىن	58
جاقسى	كورىپ	تۇرسا	58
جاقسى	كورىپ	كەتەسىڭ	58
جاقسى	كورىپ	جۇرسەم	56
جاقسى	كورىپ	سۇيگەن	60
جاقسى	كورىپ	قالعانىمدى	57
جاقسى	بالا	عوي	17
جاقسى	بالا	دەپ	16
جاقسى	بالا	ەكەن	8
جاقسى	بالا	بولىپ	18
جاقسى	بالا	بولسا	18
جاقسى	بالا	ەكەنسىڭ	17
جاقسى	بالا	ەدى	19
جاقسى	ايتقانىڭ	كەلسىن	1
جاقسى	تۇس	ەكەن	88
جاقسى	تۇس	كور	5
جاقسى	تۇس	كورىپ	95
جاقسى	تۇس	كۇر	8
جاقسى	تۇس	كورە	80
جاقسى	تۇس	كۇرە	86
جاقسى	تۇس	كورىڭىز	15
جاقسى	تۇس	كورىڭدەر	22
جاقسى	تۇس	كۇرىڭىز	83
جاقسى	تۇس	كورىڭىزدەر	74
جاقسى	تۇس	كۇرىڭدەر	85
جاقسى	تۇس	كۇرڭىز	97
جاقسى	تۇس	كۇرىڭىزدەر	93
جاقسى	تۇس	كورەعوي	72
جاقسى	تۇس	كۇرەعوي	76
جاقسى	تۇس	جانىم	97
جاقسى	بولعان	جاقسى	33
جاقسى	بولعان	ەكەن	3
جاقسى	بولعان	سوڭ	14
جاقسى	بولعان	شىعار	32
جاقسى	ەكەنسىڭ	عوي	4
جاقسى	جاتىپ	جاقسى	41
جاقسى	جاتىپ	جايلى	1
جاقسى	جاتىپ	جايىلى	34
جاقسى	سونىمەن	نە	14
جاقسى	سونىمەن	نەعىپ	2
جاقسى	قارا	جانىم	9
جاقسى	قارا	دەپ	9
جاقسى	قاراپ	جاتىر	11
جاقسى	قاراپ	قوي	9
جاقسى	قاراپ	جاقسى	11
جاقسى	كۇندە	جاقسى	1
جاقسى	مال	ەكەن	5
جاقسى	جەر	عوي	11
جاقسى	جەر	ەكەن	7
جاقسى	جەر	بولسا	11
جاقسى	جەر	تاۋىپ	15
جاقسى	ەمەسپە	جانىم	8
جاقسى	ەمەسپە	قالاي	7
جاقسى	قىز	ەكەن	14
جاقسى	قىز	بولسا	13
جاقسى	قىز	تاۋىپ	12
جاقسى	قىز	ەكەنسىڭ	17
جاقسى	جامان	بولسىن	6
جاقسى	جامان	قاتىن	13
جاقسى	دەشى	جانىم	2
جاقسى	بىرەۋ	تاۋىپ	3
جاقسى	بولىپتى	عوي	4
جاقسى	بولىپتى	جانىم	15
جاقسى	بولىپتى	مەن	59
جاقسى	بولىپتى	دەپ	71
جاقسى	بولىپتى	جاقسى	43
جاقسى	بولىپتى	بىر	78
جاقسى	بولىپتى	سول	74
جاقسى	بولىپتى	سەن	90
جاقسى	بولىپتى	ەندى	62
جاقسى	بولىپتى	راحىمەت	79
جاقسى	بولىپتى	قوي	70
جاقسى	بولىپتى	الىپ	81
جاقسى	بولىپتى	وندا	17
جاقسى	بولىپتى	كەلىپ	67
جاقسى	بولىپتى	يا	89
جاقسى	بولىپتى	ەرتە	86
جاقسى	بولىپتى	ەرتەڭ	89
جاقسى	بولىپتى	بۇگىن	84
جاقسى	بولىپتى	مەندە	66
جاقسى	بولىپتى	بارىپ	56
جاقسى	بولىپتى	جارايدى	79
جاقسى	بولىپتى	ۇيگە	90
جاقسى	بولىپتى	دوسىم	70
جاقسى	بولىپتى	امان	34
جاقسى	بولىپتى	اق	71
جاقسى	بولىپتى	قۇتتى	38
جاقسى	بولىپتى	ىستەپ	92
جاقسى	بولىپتى	جول	63
جاقسى	بولىپتى	ايتەۋ	80
جاقسى	بولىپتى	تەز	78
جاقسى	بولىپتى	اس	69
جاقسى	بولىپتى	ەرتەرەك	83
جاقسى	بولىپتى	بىزدە	84
جاقسى	بولىپتى	باقىتتى	74
جاقسى	بولىپتى	جەتىپ	74
جاقسى	بولىپتى	باۋى	89
جاقسى	بولىپتى	جارايسىڭ	83
جاقسى	بولىپتى	تەزىرەك	76
جاقسى	بولىپتى	ىستەرىڭ	88
جاقسى	بولىپتى	جولىڭ	74
جاقسى	بولىپتى	ساۋداڭ	91
جاقسى	بولىپتى	ىسىڭ	89
جاقسى	بولىپتى	نە	86
جاقسى	بولىپتى	قايدا	94
جاقسى	بولىپتى	ول	90
جاقسى	بولىپتى	تاماق	86
جاقسى	بولىپتى	دەيدى	95
جاقسى	بولىپتى	كۇن	84
جاقسى	بولىپتى	توي	68
جاقسى	بولىپتى	قاشان	86
جاقسى	بولىپتى	قانشا	94
جاقسى	بولىپتى	كوڭىلدى	79
جاقسى	بولىپتى	بىز	88
جاقسى	بولىپتى	كەرەمەت	94
جاقسى	بولىپتى	جەجە	93
جاقسى	بولىپتى	سۇيتىپ	90
جاقسى	بولىپتى	دەمالىپ	94
جاقسى	بولىپتى	كۇڭىلدى	89
جاقسى	بولىپتى	كۇنىم	91
جاقسى	بولىپتى	باقتتى	88
جاقسى	بولىپتى	وقۋى	92
جاقسى	بولىپتى	اسبولسىن	94
جاقسى	بولىپتى	قۋانىپ	93
جاقسى	بولىپتى	جاقسىراق	91
جاقسى	بولىپتى	جولدارىڭ	84
جاقسى	بولماي	جاتىر	26
جاقسى	بولماي	تۇر	6
جاقسى	بولماي	جاتىرمىن	43
جاقسى	بولماي	وتىرمىن	58
جاقسى	بولماي	قالدى	14
جاقسى	بولماي	جۇر	15
جاقسى	بولماي	قالدىم	61
جاقسى	بولماي	جۇرمىن	40
جاقسى	بولماي	تۇرمىن	27
جاقسى	بولماي	قالعان	43
جاقسى	بولماي	جۇرگەن	54
جاقسى	بولماي	قالادى	35
جاقسى	بولماي	قالىپتى	50
جاقسى	بولماي	قالپتى	38
جاقسى	بولماي	قالسا	48
جاقسى	بولماي	قالدىما	56
جاقسى	بولماي	جۇرمە	63
جاقسى	بولماي	تۇرما	36
جاقسى	بولماي	قالاما	57
جاقسى	بولماي	تۇرعوي	46
جاقسى	بولماي	قالامىز	62
جاقسى	بولماي	سودان	61
جاقسى	بولماي	اۋىرىپ	60
جاقسى	بولماي	تۇرعان	58
جاقسى	بولمايدى	عوي	6
جاقسى	بولمايدى	ەكەن	7
جاقسى	كۇرىپ	قالدى	44
جاقسى	كۇرىپ	كەتتىم	29
جاقسى	كۇرىپ	قالدىم	9
جاقسى	كۇرىپ	تۇرىپ	44
جاقسى	كۇرىپ	ەدىم	42
جاقسى	كۇرىپ	تۇرمىن	45
جاقسى	كۇرىپ	قالعان	19
جاقسى	كۇرىپ	قالدىڭ	29
جاقسى	كۇرىپ	قالدىڭبا	28
جاقسى	كۇرىپ	جۇرگەن	38
جاقسى	كۇرىپ	قالىپ	41
جاقسى	كۇرىپ	قالپتى	47
جاقسى	كۇرىپ	سۇيىپ	30
جاقسى	كۇرىپ	قالسام	31
جاقسى	كۇرىپ	قالساڭ	29
جاقسى	كۇرىپ	تۇرسام	46
جاقسى	كۇرىپ	تۇرعان	45
جاقسى	كۇرىپ	قالعانىمدى	41
جاقسى	بولماسا	بەكەر	12
جاقسى	ايتىڭ	قابىل	1
جاقسى	بولسادا	جامان	1
جاقسى	اڭگىمە	ايتىپ	6
جاقسى	اڭگىمە	ايتايىق	16
جاقسى	اڭگىمە	ايت	13
جاقسى	سياقتى	عوي	5
جاقسى	سياقتى	ەدى	9
جاقسى	بولاتىن	ەدى	5
جاقسى	بولاتىن	شىعار	9
جاقسى	جۇرىپ	جاقسى	14
جاقسى	جۇرىپ	جاتىر	13
جاقسى	جۇرىپ	جاتىرمىن	18
جاقسى	جۇرىپ	جاتىرمىز	13
جاقسى	جۇرىپ	جاتىرسىڭبا	9
جاقسى	جۇرىپ	جاتىرما	17
جاقسى	نارسە	عوي	11
جاقسى	نارسە	ەكەن	10
جاقسى	نارسە	بولسا	11
جاقسى	نارسە	ەمەس	13
جاقسى	وينا	جانىم	8
جاقسى	وينا	وندا	11
جاقسى	وينا	مەن	15
جاقسى	وينا	دوسىم	14
جاقسى	وينا	كوڭىلدى	16
جاقسى	ويناپ	جاقسى	49
جاقسى	ويناپ	كەل	17
جاقسى	ويناپ	قايت	9
جاقسى	ويناپ	كەلىڭدەر	37
جاقسى	ويناپ	كۇلىپ	59
جاقسى	ويناپ	قايىت	35
جاقسى	ويناپ	قايتتىق	55
جاقسى	ويناپ	قايتىڭدار	8
جاقسى	ويناپ	قايتىڭىز	19
جاقسى	ويناپ	قايتىڭىزدار	20
جاقسى	ويناپ	قايتڭدار	52
جاقسى	ويناپ	امان	59
جاقسى	ويناپ	جۇر	65
جاقسى	ويناپ	قايتا	59
جاقسى	ويناپ	كوڭىلدى	57
جاقسى	ويناپ	كەلدىك	70
جاقسى	ويناپ	كۇڭىلدى	67
جاقسى	ويناپ	كەلدىڭبە	70
جاقسى	ويناپ	قايتتىڭبا	69
جاقسى	ويناپ	قايتىڭ	53
جاقسى	ويناپ	كەلىڭىز	58
جاقسى	ويناپ	كەلىڭىزدەر	55
جاقسى	ويناپ	كەلدىڭدەر	69
جاقسى	ويناپ	كەلڭدەر	52
جاقسى	ويناپ	قايتىق	70
جاقسى	ويناپ	قايتتىڭدارما	73
جاقسى	ويناپ	قايتىڭدارما	73
جاقسى	ويناپ	كەلدىڭدەرمە	47
جاقسى	ويناپ	قايتڭىز	68
جاقسى	ويناپ	قايتڭىزدار	59
جاقسى	كىسى	ەكەن	5
جاقسى	باعاسى	لايىقتى	1
جاقسى	بولساڭ	مەن	29
جاقسى	بولساڭ	بولدى	2
جاقسى	بولساڭ	مەندە	31
جاقسى	بولساڭ	جاقسى	39
جاقسى	كەلمەي	تۇر	1
جاقسى	ەدىڭ	عوي	3
جاقسى	ەدىڭ	جانىم	8
جاقسى	قۇساپ	تۇر	3
جاقسى	ستەپ	جاتىرمىن	3
جاقسى	بوپتى	عوي	7
جاقسى	بوپتى	جانىم	13
جاقسى	بوپتى	مەن	39
جاقسى	بوپتى	جاقسى	24
جاقسى	بوپتى	ەندى	39
جاقسى	بوپتى	قوي	33
جاقسى	بوپتى	وندا	19
جاقسى	بوپتى	بارىپ	35
جاقسى	بوپتى	امان	20
جاقسى	بوپتى	قۇتتى	21
جاقسى	بوپتى	كۇنىم	39
جاقسى	بىزدە	امانشىلىق	6
جاقسى	سومەن	نەعىپ	2
جاقسى	دەم	ال	4
جاقسى	دەم	الىپ	17
جاقسى	دەم	الدىم	43
جاقسى	دەم	الدىڭبا	30
جاقسى	دەم	الىڭىز	14
جاقسى	دەم	الىڭدار	29
جاقسى	دەم	الاعوي	19
جاقسى	ۇيىقتا	جانىم	6
جاقسى	ۇيىقتاپ	جاقسى	12
جاقسى	ۇيىقتاپ	جايلى	11
جاقسى	ۇيىقتاپ	تۇردىڭبا	7
جاقسى	بالالار	جاقسىما	2
جاقسى	دەمال	جانىم	7
جاقسى	دەمال	مەن	28
جاقسى	دەمال	جاقسى	24
جاقسى	دەمال	وندا	12
جاقسى	دەمال	ەرتەڭ	28
جاقسى	دەمال	مەندە	27
جاقسى	دەمال	قايىرلى	35
جاقسى	دەمال	دوسىم	34
جاقسى	دەمال	تاڭەرتەڭ	50
جاقسى	دەمال	تۇن	18
جاقسى	دەمال	جايلى	46
جاقسى	دەمال	ۇيقىڭ	41
جاقسى	دەمال	شارشادىڭ	46
جاقسى	دەمال	تۇسىڭدە	37
جاقسى	دەمال	دەنساۋلىعىڭا	23
جاقسى	دەمال	ال	57
جاقسى	دەمال	شارشاپ	57
جاقسى	دەمال	ەرتەرەك	61
جاقسى	دەمال	شارشاعان	59
جاقسى	وتىرىپ	جاقسى	11
جاقسى	وتىرىپ	قايت	10
جاقسى	وتىرىپ	قايتىڭدار	11
جاقسى	قاراي	الماي	6
جاقسى	قاراي	المادىم	9
جاقسى	جىگىت	دەپ	17
جاقسى	جىگىت	ەكەن	13
جاقسى	جىگىت	بولسا	13
جاقسى	جىگىت	ەدى	18
جاقسى	جىگىت	تاۋىپ	11
جاقسى	جىگىت	قوي	17
جاقسى	ايتادى	ەكەن	6
جاقسى	ايتادى	ەكەنسىڭ	6
جاقسى	قاتىن	الىپ	6
جاقسى	قاتىن	تاۋىپ	7
جاقسى	كۇڭىل	كۇي	1
جاقسى	كۇندەر	بولسىن	13
جاقسى	كۇندەر	بار	20
جاقسى	كۇندەر	الى	15
جاقسى	كۇندەر	بولا	21
جاقسى	كۇندەر	ءالى	14
جاقسى	كۇندەر	الدا	9
جاقسى	كۇندەر	الدىدا	15
جاقسى	كورە	الماي	9
جاقسى	كورە	المادىم	10
جاقسى	سوز	عوي	18
جاقسى	سوز	ايتىپ	13
جاقسى	سوز	جارىم	7
جاقسى	عۇي	جانىم	2
جاقسى	ءوزىڭ	قالايسىڭ	2
جاقسى	ءوزىڭ	قالاي	20
جاقسى	ءوزىڭ	كورگەندەي	26
جاقسى	ۇزاق	بولسىن	2
جاقسى	ۇيقى	بولسىن	3
جاقسى	دەمالىپ	جاقسى	16
جاقسى	دەمالىپ	ال	9
جاقسى	دەمالىپ	تۇردىڭبا	8
جاقسى	دەمالىپ	كەل	19
جاقسى	ايدا	جاقسى	1
جاقسى	سۇز	ايتىپ	12
جاقسى	سۇز	جارىم	7
جاقسى	بىلەسىڭ	عوي	1
جاقسى	بولار	دەپ	32
جاقسى	بولار	ەدى	1
جاقسى	بولپ	قالدى	8
جاقسى	بولپتى	عوي	5
جاقسى	بولپتى	جانىم	14
جاقسى	بولپتى	جاقسى	30
جاقسى	بولپتى	قوي	31
جاقسى	بولپتى	وندا	24
جاقسى	بولپتى	امان	19
جاقسى	بولپتى	قۇتتى	26
جاقسى	ۇيقتاي	عوي	5
جاقسى	ۇيقتاي	الماي	11
جاقسى	ۇيقتاي	المادىم	10
جاقسى	مەكەن	جانىم	10
جاقسى	مەكەن	دەپ	7
جاقسى	مەكەن	دەيمىن	8
جاقسى	جاتىرسىڭبا	دەنساۋلىق	1
جاقسى	ءان	ەكەن	5
جاقسى	ءان	بولسا	10
جاقسى	بولمادى	عوي	2
جاقسى	كورەم	عوي	15
جاقسى	كورەم	جانىم	7
جاقسى	كورەم	مەن	52
جاقسى	كورەم	دەپ	16
جاقسى	كورەم	سەن	41
جاقسى	كورەم	سودان	52
جاقسى	كورەم	سەنى	19
جاقسى	كورەم	دەيدى	46
جاقسى	كورەم	دەگەن	42
جاقسى	كورەم	بىراق	25
جاقسى	كورەم	ەمەسپە	21
جاقسى	كورەم	ماڭگى	53
جاقسى	كورەم	سۇيەم	40
جاقسى	كورەم	جاقسى	57
جاقسى	كورەم	سول	47
جاقسى	كورەم	قوي	51
جاقسى	كورەم	راس	53
جاقسى	كورەم	دەسەم	56
جاقسى	كورەم	جالعىزدىقتى	58
جاقسى	كۇرە	الماي	8
جاقسى	وراي	ەكەن	7
جاقسى	وراي	بولدى	11
جاقسى	وراي	ەدى	13
جاقسى	ادامدار	ەكەن	7
جاقسى	ۇيرەن	جانىم	2
جاقسى	شىقپاي	تۇر	5
جاقسى	كوردىم	دەپ	8
جاقسى	كورىم	بولىپ	2
جاقسى	ۇزدەرىڭ	قالاي	5
جاقسى	ۇزدەرىڭ	امان	25
جاقسى	ۇزدەرىڭ	جاقسىما	19
جاقسى	ۇزدەرىڭ	قالايسىڭدار	10
جاقسى	ۇزدەرىڭ	جاقسىڭدارما	16
جاقسى	ۇزدەرىڭ	قانداي	31
جاقسى	وقىپ	جاتىر	8
جاقسى	وقىپ	جاقسى	11
جاقسى	تۇردىڭبا	جانىم	2
جاقسى	ىستەي	عوي	6
جاقسى	جۇرسە	بولدى	3
جاقسى	جۇرسەڭ	بولدى	3
جاقسى	ساقايىپ	كەت	1
جاقسى	كورگەن	ادام	16
جاقسى	كورگەن	سوڭ	7
جاقسى	كورگەن	ادامدى	22
جاقسى	كورگەن	ادامعا	25
جاقسى	كورگەن	ادامىڭ	21
جاقسى	كورگەن	اداممەن	35
جاقسى	كورگەن	ادامىن	28
جاقسى	كورگەن	ادامىم	20
جاقسى	كورگەن	بولساڭ	32
جاقسى	كورگەن	ادامنىڭ	26
جاقسى	كورگەن	ادامىڭا	28
جاقسى	كورگەن	ادامىنا	27
جاقسى	شىقسا	ەكەن	4
جاقسى	شىقسا	بولدى	6
جاقسى	بولۋ	كەرەك	3
جاقسى	كۇرەم	عوي	14
جاقسى	كۇرەم	جانىم	10
جاقسى	كۇرەم	دەپ	12
جاقسى	كۇرەم	سەن	28
جاقسى	كۇرەم	سەنى	17
جاقسى	كۇرەم	بىراق	19
جاقسى	كۇرەم	سۇيەم	35
جاقسى	كۇرەم	دەگەن	29
جاقسى	كۇردىم	دەپ	8
جاقسى	ءسوز	جارىم	5
جاقسى	وزدەرىڭ	قالاي	11
جاقسى	وزدەرىڭ	قالايسىڭدار	5
جاقسى	وزدەرىڭ	جاقسىڭدارما	13
جاقسى	وزدەرىڭ	امانسىڭدارما	17
جاقسى	تىلەك	تىلەپ	7
جاقسى	ۇزىڭىز	قالاي	12
جاقسى	ۇزىڭىز	جاقسىزبا	18
جاقسى	ۇزىڭىز	جاقسزبا	22
جاقسى	ۇزىڭىز	قالايسىز	4
جاقسى	ۇزىڭىز	كۇرگەندەي	19
جاقسى	جازىلىپ	كەتسىن	8
جاقسى	ارالاسىپ	جۇرگەن	13
جاقسى	ارالاسىپ	تۇرايىق	12
جاقسى	ارالاسىپ	جۇرەيىك	12
جاقسى	ارالاسىپ	جۇرسەك	18
جاقسى	ارالاسىپ	وتەيىك	10
جاقسى	كۇرىم	بولىپ	1
جاقسى	قونىپ	جايلى	9
جاقسى	قونىپ	شىقتىڭبا	6
جاقسى	ويلانىپ	كور	3
جاقسى	كورسەڭ	بولدى	10
جاقسى	ۇيىقتاي	عوي	7
جاقسى	ۇيىقتاي	الماي	8
جاقسى	ۇيىقتاي	المادىم	10
جاقسى	وزىڭىز	قالاي	17
جاقسى	وزىڭىز	قالايسىز	3
جاقسى	وزىڭىز	جاقسزبا	15
جاقسى	كورمەي	قالدىم	10
جاقسى	كورمەي	قالدىڭبا	10
جاقسى	كورمەي	قالعان	15
جاقسى	قارايتىن	ادام	3
جاقسى	دوسىڭ	بولسا	4
جاقسى	كورەمىن	عوي	12
جاقسى	كورەمىن	جانىم	9
جاقسى	كورەمىن	دەپ	13
جاقسى	كورەمىن	سەنى	19
جاقسى	كورەمىن	بىراق	19
