token1	token2	token3	weight
نە	قىلساڭ	سونى	9
نە	بولعانىن	بىلمەي	9
نە	بولعانىن	بىلمەيمىن	5
نە	بولعانىن	بىلمەدىم	9
نە	حاربالاس	بولىپ	1
نە	دەسەڭدە	ماقۇلمىن	1
نە	ىستەسەم	بولادى	1
نە	ءستەپ	جاتىرسىڭ	1
نە	ايتساڭدا	بولادى	1
نە	سەبەپ	بولدى	1
نە	ىستەدىڭ	جانىم	5
نە	ىستەدىڭ	بۇگىن	5
نە	دەيمىز	ەندى	1
نە	مانسى	بار	1
نە	جوسپار	بار	1
نە	ايتقىڭ	كەلىپ	6
نە	ايتقىڭ	كەلسە	5
نە	ىستەگەلى	جاتىرسىڭ	1
نە	ايتارىمدى	بىلمەي	2
نە	ايتارىمدى	بىلمەيمىن	15
نە	مانىسى	بار	1
نە	جەگىڭ	كەلىپ	5
نە	جەگىڭ	كەلەدى	5
نە	بولارىن	كىم	1
نە	قىلمادىڭ	دەيدى	1
نە	عىلدى	جانىم	1
نە	ىستەرىمدى	بىلمەي	1
نە	جازىعىم	بار	1
نە	قويعانىمدى	بىلمەي	5
نە	قويعانىمدى	بىلمەيمىن	5
نە	دەرىمدى	بىلمەي	1
نە	قىلارىمدى	بىلمەي	1
نەعىپ	جوق	بولىپ	2
نەعىپ	جوق	بوپ	14
نەعىپ	بىر	تۇرلى	1
نەعىپ	نەعىپ	نەعىپ	7
نەعىپ	نەعىپ	جاتىرسىڭ	4
نەعىپ	جاتىر	جانىم	31
نەعىپ	جاتىر	دەپ	19
نەعىپ	جاتىر	ەكەن	2
نەعىپ	جاتىر	ول	43
نەعىپ	جاتىر	ەكەنسىڭ	47
نەعىپ	جاتىر	سىڭ	33
نەعىپ	جاتىرسىڭ	جا	106
نەعىپ	جاتىرسىڭ	جان	68
نەعىپ	جاتىرسىڭ	جانى	112
نەعىپ	جاتىرسىڭ	جانىم	5
نەعىپ	جاتىرسىڭ	سالەم	104
نەعىپ	جاتىرسىڭ	مەن	51
نەعىپ	جاتىرسىڭ	دەپ	57
نەعىپ	جاتىرسىڭ	جوق	54
نەعىپ	جاتىرسىڭ	جاقسى	92
نەعىپ	جاتىرسىڭ	ەكەن	104
نەعىپ	جاتىرسىڭ	بىر	103
نەعىپ	جاتىرسىڭ	نە	58
نەعىپ	جاتىرسىڭ	نەعىپ	95
نەعىپ	جاتىرسىڭ	بار	94
نەعىپ	جاتىرسىڭ	سەن	86
نەعىپ	جاتىرسىڭ	ەندى	89
نەعىپ	جاتىرسىڭ	جاتىرسىڭ	76
نەعىپ	جاتىرسىڭ	الى	90
نەعىپ	جاتىرسىڭ	وندا	111
نەعىپ	جاتىرسىڭ	كەلىپ	80
نەعىپ	جاتىرسىڭ	ەرتەڭ	80
نەعىپ	جاتىرسىڭ	بۇگىن	70
نەعىپ	جاتىرسىڭ	مەندە	85
نەعىپ	جاتىرسىڭ	سودان	72
نەعىپ	جاتىرسىڭ	ماعان	81
نەعىپ	جاتىرسىڭ	بارىپ	103
نەعىپ	جاتىرسىڭ	مەنى	102
نەعىپ	جاتىرسىڭ	مەنىڭ	103
نەعىپ	جاتىرسىڭ	نەگە	79
نەعىپ	جاتىرسىڭ	ول	107
نەعىپ	جاتىرسىڭ	قايدا	85
نەعىپ	جاتىرسىڭ	سەنى	108
نەعىپ	جاتىرسىڭ	وسى	106
نەعىپ	جاتىرسىڭ	تاماق	57
نەعىپ	جاتىرسىڭ	دەيدى	99
نەعىپ	جاتىرسىڭ	قال	92
نەعىپ	جاتىرسىڭ	ۇي	95
نەعىپ	جاتىرسىڭ	ۇيدە	78
نەعىپ	جاتىرسىڭ	ۇيگە	78
نەعىپ	جاتىرسىڭ	تەلەفون	78
نەعىپ	جاتىرسىڭ	اي	106
نەعىپ	جاتىرسىڭ	ايت	105
نەعىپ	جاتىرسىڭ	كۇن	93
نەعىپ	جاتىرسىڭ	دوسىم	27
نەعىپ	جاتىرسىڭ	امان	103
نەعىپ	جاتىرسىڭ	امانشىلىق	96
نەعىپ	جاتىرسىڭ	اقشا	108
نەعىپ	جاتىرسىڭ	دەگەن	107
نەعىپ	جاتىرسىڭ	جاقسىما	111
نەعىپ	جاتىرسىڭ	ۇزىڭ	74
نەعىپ	جاتىرسىڭ	قاشان	89
نەعىپ	جاتىرسىڭ	قاربالاس	74
نەعىپ	جاتىرسىڭ	كوپ	102
نەعىپ	جاتىرسىڭ	بىراز	111
نەعىپ	جاتىرسىڭ	قانداي	103
نەعىپ	جاتىرسىڭ	شاي	85
نەعىپ	جاتىرسىڭ	امانسىڭبا	96
نەعىپ	جاتىرسىڭ	كەش	104
نەعىپ	جاتىرسىڭ	كەشتە	101
نەعىپ	جاتىرسىڭ	ازىر	88
نەعىپ	جاتىرسىڭ	ىستەپ	80
نەعىپ	جاتىرسىڭ	كەشە	95
نەعىپ	جاتىرسىڭ	انا	107
نەعىپ	جاتىرسىڭ	ۇيقتاپ	73
نەعىپ	جاتىرسىڭ	سوندا	102
نەعىپ	جاتىرسىڭ	جۇمىس	83
نەعىپ	جاتىرسىڭ	وزىڭ	81
نەعىپ	جاتىرسىڭ	اعا	101
نەعىپ	جاتىرسىڭ	دەسەم	97
نەعىپ	جاتىرسىڭ	ايتتىڭ	104
نەعىپ	جاتىرسىڭ	تۇندە	93
نەعىپ	جاتىرسىڭ	قايداسىڭ	22
نەعىپ	جاتىرسىڭ	بارسىڭبا	65
نەعىپ	جاتىرسىڭ	بالا	102
نەعىپ	جاتىرسىڭ	بىز	87
نەعىپ	جاتىرسىڭ	قابار	104
نەعىپ	جاتىرسىڭ	جاتىپ	92
نەعىپ	جاتىرسىڭ	سونىمەن	84
نەعىپ	جاتىرسىڭ	دەيمىن	104
نەعىپ	جاتىرسىڭ	قارا	103
نەعىپ	جاتىرسىڭ	مال	96
نەعىپ	جاتىرسىڭ	قازىر	97
نەعىپ	جاتىرسىڭ	جەجە	103
نەعىپ	جاتىرسىڭ	ەي	71
نەعىپ	جاتىرسىڭ	كۇپ	107
نەعىپ	جاتىرسىڭ	اينالايىن	65
نەعىپ	جاتىرسىڭ	ايتىڭ	95
نەعىپ	جاتىرسىڭ	اڭگىمە	83
نەعىپ	جاتىرسىڭ	تاتتى	94
نەعىپ	جاتىرسىڭ	تاتتىم	73
نەعىپ	جاتىرسىڭ	الگى	87
نەعىپ	جاتىرسىڭ	قالىڭ	108
نەعىپ	جاتىرسىڭ	سويلە	81
نەعىپ	جاتىرسىڭ	سويلەپ	108
نەعىپ	جاتىرسىڭ	دەن	108
نەعىپ	جاتىرسىڭ	دەنساۋلىق	66
نەعىپ	جاتىرسىڭ	ستەپ	93
نەعىپ	جاتىرسىڭ	دار	12
نەعىپ	جاتىرسىڭ	بىزدە	105
نەعىپ	جاتىرسىڭ	سومەن	84
نەعىپ	جاتىرسىڭ	دەم	106
نەعىپ	جاتىرسىڭ	بالام	67
نەعىپ	جاتىرسىڭ	ۇيىقتاپ	100
نەعىپ	جاتىرسىڭ	سۇيلە	58
نەعىپ	جاتىرسىڭ	سۇيلەپ	104
نەعىپ	جاتىرسىڭ	دەنساۋلىعىڭ	97
نەعىپ	جاتىرسىڭ	بالالار	97
نەعىپ	جاتىرسىڭ	باۋىرىم	80
نەعىپ	جاتىرسىڭ	التىن	103
نەعىپ	جاتىرسىڭ	جاعداي	84
نەعىپ	جاتىرسىڭ	ءوزىڭ	109
نەعىپ	جاتىرسىڭ	دەمالىپ	109
نەعىپ	جاتىرسىڭ	شپيىڭ	107
نەعىپ	جاتىرسىڭ	جۇمىسقا	97
نەعىپ	جاتىرسىڭ	كۇنىم	80
نەعىپ	جاتىرسىڭ	التىنىم	77
نەعىپ	جاتىرسىڭ	ۇن	93
نەعىپ	جاتىرسىڭ	قولايلى	110
نەعىپ	جاتىرسىڭ	سونمەن	58
نەعىپ	جاتىرسىڭ	كەشكى	91
نەعىپ	جاتىرسىڭ	سويلەمەي	104
نەعىپ	جاتىرسىڭ	سويلەمەيسىڭ	101
نەعىپ	جاتىرسىڭ	جەڭگە	108
نەعىپ	جاتىرسىڭ	سارى	107
نەعىپ	جاتىرسىڭ	جۇمسقا	99
نەعىپ	جاتىرسىڭ	تۇسكى	101
نەعىپ	جاتىرسىڭ	شالىڭ	90
نەعىپ	جاتىرسىڭ	تۇردىڭبا	90
نەعىپ	جاتىرسىڭ	كەمپىر	83
نەعىپ	جاتىرسىڭ	ۇيشىڭعا	108
نەعىپ	جاتىرسىڭ	كەمپىرىم	93
نەعىپ	جاتىرسىڭ	جوقسىڭ	106
نەعىپ	جاتىرسىڭ	سۇيلەمەي	100
نەعىپ	جاتىرسىڭ	سۇيكىمدى	100
نەعىپ	جاتىرسىڭ	سۇلۋ	108
نەعىپ	جاتىرسىڭ	قۇلىنىم	93
نەعىپ	جاتىرسىڭ	ماۋباس	76
نەعىپ	جاتىرسىڭ	دانىم	95
نەعىپ	جاتىرسىڭ	تاماعىڭدى	92
نەعىپ	جاتىرسىڭ	تىم	91
نەعىپ	جاتىرسىڭ	جۇمىستان	107
نەعىپ	جاتىرسىڭ	قابارسىز	59
نەعىپ	جاتىرسىڭ	قاربالاسپا	43
نەعىپ	جاتىرسىڭ	ىستەن	109
نەعىپ	جاتىرسىڭ	ۇيدەسىڭبە	63
نەعىپ	جاتىرسىڭ	اياۋلىم	98
نەعىپ	جاتىرسىڭ	ىنىم	105
نەعىپ	جاتىرسىڭ	سۇيلەشى	110
نەعىپ	جاتىرسىڭ	بوتام	88
نەعىپ	جاتىرسىڭ	تانا	91
نەعىپ	جاتىرسىڭ	ۇيقتاماي	95
نەعىپ	جاتىرسىڭ	قۇداشا	101
نەعىپ	جاتىرسىڭ	جاعدايىڭ	108
نەعىپ	جاتىرسىڭ	سۇيلەمەيسىڭ	106
نەعىپ	جاتىرسىڭ	شايىڭدى	110
نەعىپ	جاتىرسىڭ	جىم	97
نەعىپ	جاتىرسىڭ	تانام	102
نەعىپ	جاتىرسىڭ	تومپاعىم	109
نەعىپ	جاتىرسىڭ	نەقاربالاس	108
نەعىپ	جاتىرسىڭ	قابارلاسپاي	111
نەعىپ	جاتىرسىڭ	سۇيكتىم	111
نەعىپ	جاتىرسىڭ	دەمالدىڭبا	105
نەعىپ	جاتىرسىڭ	قابارسز	104
نەعىپ	جاتىرسىڭ	كۇكەم	111
نەعىپ	جاتىرسىڭ	ۇيدەسىڭبا	111
نەعىپ	جاتىرسىڭ	قاربالاسبا	109
نەعىپ	جاتىرسىڭ	سۇلۋىم	111
نەعىپ	ەرتە	تۇرىپ	1
نەعىپ	بارىپ	ەدىڭ	1
نەعىپ	تەلەفون	ۇرىپ	18
نەعىپ	تەلەفون	المايسىڭ	2
نەعىپ	تەلەفون	ۇردىڭ	16
نەعىپ	ايتىپ	جۇرسىڭ	1
نەعىپ	وتىر	ەكەن	2
نەعىپ	وتىر	ەكەنسىڭ	13
نەعىپ	قاربالاس	بولىپ	1
نەعىپ	كەتىپ	قالدىڭ	1
نەعىپ	جۇر	دەپ	12
نەعىپ	جۇر	ەكەن	3
نەعىپ	جۇر	دەيدى	18
نەعىپ	جۇر	ەكەم	15
نەعىپ	قايتا	قايتا	1
نەعىپ	جولداپ	جۇرسىڭ	7
نەعىپ	جولداپ	وتىرسىڭ	4
نەعىپ	اتىپ	جۇرسىڭ	1
نەعىپ	اۋىرىپ	جاتىر	1
نەعىپ	كەتتىڭ	جانىم	1
نەعىپ	جۇرگەن	ادام	4
نەعىپ	جۇرگەن	ادامسىڭ	7
نەعىپ	جۋىپ	تاستا	13
نەعىپ	جۋىپ	تاستادىڭ	8
نەعىپ	جۋىپ	تاستاعانسىڭ	10
نەعىپ	جۋىپ	تاستاعاسىڭ	8
نەعىپ	جۇرسىڭ	جانىم	10
نەعىپ	جۇرسىڭ	دەپ	13
نەعىپ	جۇرسىڭ	ەندى	17
نەعىپ	جۇرسىڭ	وندا	19
نەعىپ	جۇرسىڭ	ول	11
نەعىپ	جۇرسىڭ	دەيدى	18
نەعىپ	جۇرسىڭ	سوندا	18
نەعىپ	جۇرسىڭ	ەي	14
نەعىپ	جۇرسىڭ	اكام	20
نەعىپ	جۇرسىڭ	قاڭعىپ	21
نەعىپ	تارتىپ	الدىڭ	1
نەعىپ	بىلمەي	قالدىڭ	1
نەعىپ	قويا	سالدىڭ	1
نەعىپ	اياق	استىنان	1
نەعىپ	وتىرسىڭ	جانىم	3
نەعىپ	وتىرسىڭ	دەپ	17
نەعىپ	وتىرسىڭ	ەندى	15
نەعىپ	وتىرسىڭ	دار	18
نەعىپ	جاتىرسىز	جانىم	18
نەعىپ	جاتىرسىز	مەن	42
نەعىپ	جاتىرسىز	دەپ	57
نەعىپ	جاتىرسىز	اعا	23
نەعىپ	جاتىرسىز	سونىمەن	52
نەعىپ	جاتىرسىز	جەجە	30
نەعىپ	جاتىرسىز	دار	2
نەعىپ	جاتىرسىز	اپەكە	52
نەعىپ	جاتىرسىز	جەڭگە	54
نەعىپ	جاتىرسىز	قاربالاسپا	45
نەعىپ	قايتارىپ	الدىڭ	1
نەعىپ	المايسىڭ	جانىم	3
نەعىپ	المايسىڭ	تەلەفون	10
نەعىپ	ۇيتىپ	قالدى	8
نەعىپ	ۇيتىپ	قالدىڭ	6
نەعىپ	ۇيتىپ	ايتاسىڭ	9
نەعىپ	شپيىڭ	المايسىڭ	1
نەعىپ	ۇندەمەي	قالدىڭ	1
نەعىپ	جاتسىڭ	جانىم	3
نەعىپ	جاتسىڭ	مەن	35
نەعىپ	جاتسىڭ	دەپ	26
نەعىپ	جاتسىڭ	تاماق	34
نەعىپ	جاتسىڭ	دوسىم	21
نەعىپ	جاتسىڭ	دار	14
نەعىپ	سويلەمەي	قالدىڭ	3
نەعىپ	سويلەمەي	قويدىڭ	9
نەعىپ	سويلەمەيسىڭ	جانىم	1
نەعىپ	شىپيىڭ	المايسىڭ	1
نەعىپ	جاتىرسىڭدار	جانىم	5
نەعىپ	جاتىرسىڭدار	دەپ	12
نەعىپ	جاتىرسىڭدار	قابارسىز	9
نەعىپ	جۇىپ	تاستادىڭ	6
نەعىپ	جۇىپ	تاستاعانسىڭ	5
نەعىپ	سۇيلەمەي	قالدىڭ	4
نەعىپ	سۇيلەمەي	قويدىڭ	7
نەعىپ	جاتر	ەكەن	1
نەعىپ	قابارسىز	كەتتىڭ	1
نەعىپ	جوعالىپ	كەتتىڭ	1
نەعىپ	ۇيقتاماي	جاتىرسىڭ	2
نەعىپ	ۇيقتاماي	وتىرسىڭ	14
نەعىپ	سۇيلەمەيسىڭ	جانىم	1
نەعىپ	كەرگىپ	قالدىڭ	1
نەعىپ	ۇيىقتاماي	جاتىرسىڭ	1
نەعىپ	جاترسىڭ	جانىم	1
نەعىپ	جاتىرەكەن	دەپ	1
بار	عوي	جانىم	10
بار	عوي	مەن	33
بار	عوي	دەپ	18
بار	عوي	جوق	57
بار	عوي	جاقسى	58
بار	عوي	بىر	34
بار	عوي	سول	24
بار	عوي	نە	50
بار	عوي	سەن	43
بار	عوي	ەندى	34
بار	عوي	الى	43
بار	عوي	وندا	51
بار	عوي	بۇگىن	56
بار	عوي	مەندە	41
بار	عوي	سودان	44
بار	عوي	ماعان	56
بار	عوي	ەكى	54
بار	عوي	مەنى	48
بار	عوي	مەنىڭ	56
بار	عوي	نەگە	58
بار	عوي	ول	34
بار	عوي	سەنى	56
بار	عوي	ساعان	54
بار	عوي	وسى	48
بار	عوي	ۇيدە	48
بار	عوي	دوسىم	41
بار	عوي	ونى	54
بار	عوي	بىراق	51
بار	عوي	سەنىڭ	49
بار	عوي	ايتەۋ	52
بار	عوي	وعان	51
بار	عوي	سونى	35
بار	عوي	سەندە	34
بار	عوي	دەيمىن	10
بار	عوي	سوعان	41
بار	عوي	ءالى	45
بار	عوي	ونىڭ	57
بار	عوي	دەيسىڭ	37
بار	عوي	سونىڭ	46
بار	عوي	دەيىم	40
بار	عوي	قاسىڭدا	59
بار	عوي	اسىلى	54
بار	جانىم	سول	2
بار	جانىم	اۋ	10
بار	مەن	بار	3
بار	مەن	ساعان	9
بار	دەپ	مەن	39
بار	دەپ	سول	43
بار	دەپ	جاتىر	12
بار	دەپ	قوي	41
بار	دەپ	الىپ	43
بار	دەپ	تۇر	26
بار	دەپ	سودان	36
بار	دەپ	مەنى	44
بار	دەپ	نەگە	38
بار	دەپ	جاتىرمىن	36
بار	دەپ	ايت	47
بار	دەپ	ايتىپ	19
بار	دەپ	وتىر	22
بار	دەپ	وتىرمىن	34
بار	دەپ	كەتتى	47
بار	دەپ	كەتىپ	39
بار	دەپ	ەدى	20
بار	دەپ	جۇر	33
بار	دەپ	ايتتى	24
بار	دەپ	قويدىم	31
بار	دەپ	سونى	37
بار	دەپ	ەدىم	29
بار	دەپ	ايتقان	38
بار	دەپ	جۇرمىن	43
بار	دەپ	ايتا	30
بار	دەپ	سوعان	24
بار	دەپ	سۇراپ	42
بار	دەپ	جاتقان	27
بار	دەپ	ويلاپ	27
بار	دەپ	جۇرگەن	38
بار	دەپ	ەدىڭ	17
بار	دەپ	جازىپ	47
بار	دەپ	ايتتىم	35
بار	دەپ	وتىرعان	38
بار	دەپ	ايتايىن	47
بار	دەپ	قويادى	46
بار	دەپ	ويلايمىن	43
بار	جوق	دەپ	10
بار	جوق	بولسا	5
بار	جوق	ەمەس	9
بار	بولسىن	جوق	1
بار	جاقسى	عوي	6
بار	جاقسى	ەكەن	5
بار	بولدى	عوي	2
بار	بولدى	قوي	15
بار	ەكەن	عوي	6
بار	ەكەن	جانىم	36
بار	ەكەن	مەن	46
بار	ەكەن	دەپ	16
بار	ەكەن	جاقسى	71
بار	ەكەن	بولدى	63
بار	ەكەن	ەكەن	80
بار	ەكەن	بىر	43
بار	ەكەن	سول	34
بار	ەكەن	بار	79
بار	ەكەن	سەن	66
بار	ەكەن	ەندى	60
بار	ەكەن	قوي	48
بار	ەكەن	الى	70
بار	ەكەن	الىپ	58
بار	ەكەن	ون	79
بار	ەكەن	وندا	55
بار	ەكەن	كەلىپ	76
بار	ەكەن	يا	45
بار	ەكەن	ەرتەڭ	58
بار	ەكەن	ادام	75
بار	ەكەن	بۇگىن	63
بار	ەكەن	مەندە	52
بار	ەكەن	سودان	34
بار	ەكەن	ماعان	69
بار	ەكەن	بارىپ	71
بار	ەكەن	ەكى	58
بار	ەكەن	مەنى	71
بار	ەكەن	مەنىڭ	79
بار	ەكەن	ول	49
بار	ەكەن	ساعان	77
بار	ەكەن	وسى	57
بار	ەكەن	تاماق	76
بار	ەكەن	دەيدى	28
بار	ەكەن	ۇيدە	63
بار	ەكەن	تەلەفون	73
بار	ەكەن	دوسىم	73
بار	ەكەن	كىم	75
بار	ەكەن	دەگەن	69
بار	ەكەن	يە	73
بار	ەكەن	ونى	59
بار	ەكەن	بىراق	53
بار	ەكەن	تاعى	63
بار	ەكەن	تاڭەرتەڭ	75
بار	ەكەن	بىراز	69
بار	ەكەن	مىنا	69
بار	ەكەن	باسقا	75
بار	ەكەن	سەنىڭ	70
بار	ەكەن	كەشتە	78
بار	ەكەن	ازىر	76
بار	ەكەن	كەشە	74
بار	ەكەن	انا	74
بار	ەكەن	يۋان	78
بار	ەكەن	جولداپ	77
بار	ەكەن	ۇش	74
بار	ەكەن	سوندا	62
بار	ەكەن	ايتەۋ	67
بار	ەكەن	اتىپ	80
بار	ەكەن	دەسەم	54
بار	ەكەن	وعان	63
بار	ەكەن	سونى	18
بار	ەكەن	سەندە	61
بار	ەكەن	ۇيات	72
بار	ەكەن	سونىمەن	76
بار	ەكەن	دەيمىن	68
بار	ەكەن	سوم	78
بار	ەكەن	ودان	70
بار	ەكەن	سوعان	19
بار	ەكەن	ەمەسپە	63
بار	ەكەن	جاڭە	80
بار	ەكەن	دەشى	44
بار	ەكەن	دەدى	74
بار	ەكەن	ءالى	80
بار	ەكەن	ونىڭ	73
بار	ەكەن	عۇي	71
بار	ەكەن	سىڭ	77
بار	ەكەن	سونىڭ	67
بار	ەكەن	الاسىڭبا	76
بار	بىر	ادام	11
بار	بىر	ەكى	11
بار	بىر	كۇن	9
بار	بىر	كۇنى	14
بار	بىر	ۇل	15
بار	بىر	جاعى	13
بار	سول	ۇيگە	15
بار	سول	كۇنى	16
بار	سول	كەزدە	10
بار	سول	جەردە	11
بار	سول	ۇشىن	11
بار	سول	جەرگە	14
بار	سول	كىسى	14
بار	نە	جوق	5
بار	نە	بولدى	6
بار	بار	دەپ	17
بار	بار	بار	3
بار	بار	بولسا	11
بار	سەن	بار	1
بار	ەندى	بىر	1
بار	بولىپ	تۇر	4
بار	بولىپ	وتىر	21
بار	بولىپ	قالدى	23
بار	بولىپ	تۇرىپ	16
بار	بولىپ	بەرمەي	16
بار	بولىپ	قالسا	19
بار	بولىپ	قالاما	20
بار	بولىپ	جاتسا	20
بار	قوي	جانىم	4
بار	قوي	دەيمىن	6
بار	الىپ	ال	1
بار	يا	جوق	1
بار	ەرتەڭ	جوق	2
بار	ەرتەڭ	تاڭەرتەڭ	11
بار	ادام	عوي	12
بار	ادام	جوق	16
بار	ادام	ەكەن	13
بار	ادام	ەرتەڭ	16
بار	ادام	بولسا	7
بار	ادام	قۇساپ	12
بار	بولسا	عوي	71
بار	بولسا	مەن	42
بار	بولسا	دەپ	75
بار	بولسا	جوق	50
بار	بولسا	جاقسى	41
بار	بولسا	بولدى	20
بار	بولسا	بىر	25
بار	بولسا	سول	59
بار	بولسا	نە	58
بار	بولسا	بار	42
بار	بولسا	سەن	60
بار	بولسا	ەندى	73
بار	بولسا	الىپ	37
بار	بولسا	ون	62
بار	بولسا	وندا	66
بار	بولسا	ەرتەڭ	55
بار	بولسا	بۇگىن	73
بار	بولسا	مەندە	57
بار	بولسا	سودان	73
بار	بولسا	ماعان	20
بار	بولسا	بارىپ	59
بار	بولسا	ەكى	32
بار	بولسا	مەنى	58
بار	بولسا	مەنىڭ	73
بار	بولسا	بولادى	71
بار	بولسا	نەگە	67
بار	بولسا	سەنى	70
بار	بولسا	ساعان	49
بار	بولسا	وسى	65
بار	بولسا	تەلەفون	67
بار	بولسا	ايت	73
بار	بولسا	ايتىپ	63
بار	بولسا	اقشا	75
بار	بولسا	تاعى	56
بار	بولسا	بىراز	50
بار	بولسا	مىنا	49
بار	بولسا	قانداي	77
بار	بولسا	بەر	67
بار	بولسا	بەرىپ	17
بار	بولسا	ازىر	73
بار	بولسا	يۋان	20
بار	بولسا	قايتىپ	62
بار	بولسا	جولداپ	20
بار	بولسا	ۇش	56
بار	بولسا	تەز	75
بار	بولسا	ات	73
بار	بولسا	اتىپ	25
بار	بولسا	بەرە	19
بار	بولسا	سونى	62
بار	بولسا	سەندە	77
بار	بولسا	تاۋىپ	70
بار	بولسا	الايىن	56
بار	بولسا	ۇيات	70
بار	بولسا	قابارلاس	68
بار	بولسا	قابارلاسىڭىزدار	16
بار	بولسا	ايتا	51
بار	بولسا	سوم	36
بار	بولسا	قوسىپ	58
بار	بولسا	بەس	48
بار	بولسا	اپارىپ	75
بار	بولسا	سۇراپ	77
بار	بولسا	مىڭ	44
بار	بولسا	بارايىن	77
بار	بولسا	بەرەم	45
بار	بولسا	جۇز	38
بار	بولسا	جولداشى	62
بار	بولسا	بەرشى	74
بار	بولسا	بەرەدى	74
بار	بولسا	منا	72
بار	بولسا	اشىق	72
بار	بولسا	بەرەتىن	37
بار	بولسا	اكەپ	78
بار	بولسا	سەنەن	43
بار	بولسا	بەرەمىن	57
بار	بولسا	ايتايىن	74
بار	بولسا	اتا	49
بار	بولسا	قۇڭباۋ	74
بار	بولسا	اتشى	49
بار	بولسا	بەرمەي	67
بار	بولسا	يۇان	50
بار	بولسا	دەرەۋ	73
بار	بولسا	سەننەن	55
بار	بولسا	جولداي	53
بار	بولسا	بەرسەم	68
بار	بولسا	ەلۋ	55
بار	بولسا	بەرەمىز	77
بار	بولسا	سىزدەن	75
بار	بولسا	رەنجىمەي	69
بار	بولسا	جەكەلىككە	73
بار	بولسا	باياعىدا	69
بار	بولسا	بەرەر	49
بار	بولسا	باياعدا	77
بار	بولسا	قابارلاسڭىزدار	72
بار	بولسا	اياپ	60
بار	بولسا	قابارلاسىڭدار	74
بار	بولسا	بەرۋشى	58
بار	بولسا	ايامايمىن	55
بار	بولسا	اياماس	74
بار	مەندە	جوق	1
بار	سودان	كەيىن	1
بار	ەكى	ادام	8
بار	ەكى	ۇش	6
بار	ەكى	بالام	10
بار	بولادى	عوي	1
بار	ول	ۇيدە	12
بار	ول	جەردە	8
بار	ول	كىسى	8
بار	ول	جاقتا	12
بار	وسى	ەكەن	10
بار	وسى	كەزدە	7
بار	وسى	جەردە	7
بار	تاماق	ىشىپ	8
بار	تاماق	ءىشىپ	5
بار	تاماق	جاساپ	12
بار	دەيدى	عوي	2
بار	دەيدى	سول	25
بار	دەيدى	سونى	19
بار	دەيدى	سوعان	18
بار	تەلەفون	نومىرىم	1
بار	كىم	جوق	3
بار	كىم	بار	17
بار	كىم	بىلەدى	15
بار	كىم	الادى	15
بار	اقشا	جوق	1
بار	دەگەن	عوي	14
بار	دەگەن	سول	15
بار	دەگەن	سوڭ	7
بار	دەگەن	سياقتى	11
بار	دەگەن	سوز	16
بار	دەگەن	ءسوز	13
بار	بىراق	مەن	4
بار	بىراق	سەن	7
بار	قاربالاس	بولىپ	1
بار	تاعى	جاقسى	9
بار	تاعى	بىر	3
بار	تاڭەرتەڭ	ەرتە	1
بار	بىراز	تۇرىپ	1
بار	مىن	عوي	1
بار	نەدەگەن	جاقسى	1
بار	شاي	ىشىپ	4
بار	شاي	ءىشىپ	9
بار	شاي	قۇيىپ	14
بار	ەدى	عوي	8
بار	ەدى	جانىم	54
بار	ەدى	مەن	55
بار	ەدى	دەپ	28
بار	ەدى	جوق	60
بار	ەدى	بىر	43
بار	ەدى	سول	18
بار	ەدى	بار	54
بار	ەدى	ەندى	54
بار	ەدى	قوي	48
بار	ەدى	الىپ	45
بار	ەدى	ەرتەڭ	42
بار	ەدى	بۇگىن	42
بار	ەدى	مەندە	61
بار	ەدى	سودان	49
بار	ەدى	ەكى	54
بار	ەدى	ول	38
بار	ەدى	ساعان	62
بار	ەدى	وسى	55
بار	ەدى	دەيدى	61
بار	ەدى	ۇيدە	64
بار	ەدى	تەلەفون	42
بار	ەدى	ونى	54
بار	ەدى	بىراق	56
بار	ەدى	بىراز	62
بار	ەدى	بەرىپ	47
بار	ەدى	ازىر	59
بار	ەدى	كەشە	48
بار	ەدى	جولداپ	62
بار	ەدى	بەرە	60
بار	ەدى	وعان	51
بار	ەدى	سونى	14
بار	ەدى	قوسىپ	65
بار	ەدى	ودا	60
بار	ەدى	سوعان	17
بار	ەدى	اپارىپ	64
بار	ەدى	ماشينا	60
بار	ەدى	سۇراپ	42
بار	ەدى	الاتىن	58
بار	ەدى	اكەپ	63
بار	ەدى	بەرمەي	38
بار	ەدى	قولايلى	58
بار	ەدى	سونىڭ	47
بار	ەدى	ولدا	60
بار	ەدى	تابا	52
بار	ەدى	تيمەي	56
بار	ەدى	سۇراسام	61
بار	ەدى	باسا	62
بار	ەدى	باساتىن	65
بار	ەدى	تابالماي	57
بار	ەدى	كىرەسىن	57
بار	ەدى	سولاردى	57
بار	ەدى	سۇنى	64
بار	ەدى	الدىراتىن	63
بار	از	تۇرىپ	1
بار	قايتا	قايتا	1
بار	انا	ۇيدە	1
بار	ۇيقتاپ	جاتىر	1
بار	يۋان	كىرەسى	1
بار	بوپ	تۇر	1
بار	كەرەك	بولسا	1
بار	اۋ	دەيمىن	1
بار	شىعا	المايمىن	1
بار	شىعار	جانىم	7
بار	شىعار	دەپ	6
بار	شىعار	ەندى	11
بار	بالا	بار	1
بار	سونى	الىپ	1
بار	ۇيات	قوي	8
بار	ۇيات	بولادى	5
